step,state,next_state,action,reward,td_error,suddenness,goal_relevance,conduciveness,power,q_values_json
36934,P,E,frwd,-10,-4.435033180555601,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
36935,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
36936,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -11.751589245370258}"
36937,S1,P,frwd,-5,-1.3739502825224164,0.19932084791109284,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
36938,P,E,frwd,-10,-3.1045232263889218,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
36939,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
36940,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -14.85611247175918}"
36941,S1,P,frwd,-5,-1.7999864688907008,0.19930033954110504,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
36942,P,E,frwd,-10,-2.173166258472245,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
36943,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
36944,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.029278730231425}"
36945,S1,P,frwd,-5,-1.8467454180109963,0.1992798353909465,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
36946,P,E,frwd,-10,-1.5212163809305717,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
36947,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
36948,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.550495111161997}"
36949,S1,P,frwd,-5,-1.7034502154589517,0.19925933545931485,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
36950,P,E,frwd,-10,-1.0648514666514004,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
36951,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
36952,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.615346577813398}"
36953,S1,P,frwd,-5,-1.4799250468171445,0.1992388397449084,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
36954,P,E,frwd,-10,-0.74539602665598,0.0,0.74539602665598,0.12730198667200998,0.0,"{""frwd"": -9.999999999999998}"
36955,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
36956,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.36074260446938}"
36957,S1,P,frwd,-5,-1.2372044599691157,0.19921834824642604,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
36958,P,E,frwd,-10,-0.5217772186591855,0.0,0.5217772186591855,0.23911139067040726,0.0,"{""frwd"": -9.999999999999998}"
36959,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
36960,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.882519823128565}"
36961,S1,P,frwd,-5,-1.0069229710163612,0.19919786096256686,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
36962,P,E,frwd,-10,-0.36524405306142993,0.0,0.36524405306142993,0.31737797346928504,0.0,"{""frwd"": -9.999999999999998}"
36963,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
36964,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.247763876189996}"
36965,S1,G,frwd,10,-0.8034619740380382,0.8008226221079692,0.8034619740380382,0.0982690129809809,0.0,"{""frwd"": 9.999999999999998}"
36966,G,G,frwd,10,12.074329162856998,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
36967,S,S1,,-1,12.074329162856998,0.0,0.0,0.0,0.0,"{""frwd"": -9.173434713332998}"
36968,S1,P,frwd,-5,2.697645492144762,0.19925971622455274,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
36969,P,E,frwd,-10,-3.8779695860000998,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
36970,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
36971,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -13.051404299333099}"
36972,S1,P,frwd,-5,0.8413000562813062,0.19923923100647678,0.8413000562813062,0.9206500281406531,0.0,"{""frwd"": -18.999999999999996}"
36973,P,E,frwd,-10,-2.71457871020007,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
36974,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
36975,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.76598300953317}"
36976,S1,P,frwd,-5,-0.14402621235710472,0.19921875,0.14402621235710472,0.4279868938214476,0.0,"{""frwd"": -18.999999999999996}"
36977,P,E,frwd,-10,-1.9002050971400486,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
36978,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
36979,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.666188106673218}"
36980,S1,P,frwd,-5,-0.6138737248777865,0.19919827320382366,0.6138737248777865,0.19306313756110677,0.0,"{""frwd"": -18.999999999999996}"
36981,P,E,frwd,-10,-1.330143567998034,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
36982,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
36983,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.996331674671254}"
36984,S1,G,frwd,10,-0.7888503707739198,0.8008221993833504,0.7888503707739198,0.10557481461304008,0.0,"{""frwd"": 9.999999999999998}"
36985,G,G,frwd,10,11.398899502401376,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
36986,S,S1,,-1,11.398899502401376,0.0,0.0,0.0,0.0,"{""frwd"": -7.597432172269878}"
36987,S1,P,frwd,-5,2.5255076061066277,0.19926009659849964,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
36988,P,E,frwd,-10,-4.350770348319036,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
36989,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
36990,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -11.948202520588914}"
36991,S1,P,frwd,-5,0.5931473302284992,0.19923962186600908,0.5931473302284992,0.7965736651142497,0.0,"{""frwd"": -18.999999999999996}"
36992,P,E,frwd,-10,-3.045539243823325,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
36993,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
36994,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -14.993741764412238}"
36995,S1,G,frwd,10,-0.4070924646723478,0.8007808486592006,0.4070924646723478,0.29645376766382614,0.0,"{""frwd"": 9.999999999999998}"
36996,G,G,frwd,10,10.19812252932367,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
36997,S,S1,,-1,10.19812252932367,0.0,0.0,0.0,0.0,"{""frwd"": -4.795619235088568}"
36998,S1,P,frwd,-5,2.4685283576467474,0.19930141771111565,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
36999,P,E,frwd,-10,-5.191314229473428,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37000,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37001,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.986933464561996}"
37002,S1,P,frwd,-5,0.3263150083948977,0.1992809450436569,0.3263150083948977,0.6631575041974489,0.0,"{""frwd"": -18.999999999999996}"
37003,P,E,frwd,-10,-3.6339199606314003,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37004,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37005,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -13.620853425193397}"
37006,S1,P,frwd,-5,-0.7527378834940501,0.19926047658175838,0.7527378834940501,0.12363105825297493,0.0,"{""frwd"": -18.999999999999996}"
37007,P,E,frwd,-10,-2.54374397244198,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37008,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37009,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -16.164597397635376}"
37010,S1,G,frwd,10,-1.2137273910051698,0.8007599876758755,1.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
37011,G,G,frwd,10,10.549379219290612,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
37012,S,S1,,-1,10.549379219290612,0.0,0.0,0.0,0.0,"{""frwd"": -5.6152181783447634}"
37013,S1,P,frwd,-5,1.9987232155048469,0.1993222427603204,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
37014,P,E,frwd,-10,-4.945434546496569,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37015,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37016,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -10.560652724841333}"
37017,S1,P,frwd,-5,0.06383892329931874,0.19930177636307633,0.06383892329931874,0.5319194616496594,0.0,"{""frwd"": -18.999999999999996}"
37018,P,E,frwd,-10,-3.4618041825475996,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37019,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37020,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -14.022456907388932}"
37021,S1,P,frwd,-5,-0.8899998829783288,0.1992813141683778,0.8899998829783288,0.055000058510835614,0.0,"{""frwd"": -18.999999999999996}"
37022,P,E,frwd,-10,-2.4232629277833198,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37023,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37024,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -16.445719835172252}"
37025,S1,P,frwd,-5,-1.2772809085863266,0.19926085617493072,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
37026,P,E,frwd,-10,-1.6962840494483238,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37027,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37028,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.142003884620575}"
37029,S1,P,frwd,-5,-1.3520933293614752,0.19924040238144114,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
37030,P,E,frwd,-10,-1.187398834613827,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37031,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37032,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.329402719234402}"
37033,S1,G,frwd,10,-1.2670630158987666,0.8007800472133839,1.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
37034,G,G,frwd,10,11.498820815770321,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
37035,S,S1,,-1,11.498820815770321,0.0,0.0,0.0,0.0,"{""frwd"": -7.830581903464081}"
37036,S1,P,frwd,-5,2.2177375091288503,0.19930213464696223,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
37037,P,E,frwd,-10,-4.280825428960775,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37038,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37039,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -12.111407332424855}"
37040,S1,P,frwd,-5,0.3965933905707862,0.19928168291431503,0.3965933905707862,0.6982966952853931,0.0,"{""frwd"": -18.999999999999996}"
37041,P,E,frwd,-10,-2.9965778002725427,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37042,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37043,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.107985132697397}"
37044,S1,P,frwd,-5,-0.531460632674036,0.19926123537861684,0.531460632674036,0.234269683662982,0.0,"{""frwd"": -18.999999999999996}"
37045,P,E,frwd,-10,-2.09760446019078,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37046,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37047,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.205589592888177}"
37048,S1,P,frwd,-5,-0.9383756471233349,0.19924079203857592,0.9383756471233349,0.03081217643833256,0.0,"{""frwd"": -18.999999999999996}"
37049,P,E,frwd,-10,-1.468323122133546,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37050,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37051,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.673912715021725}"
37052,S1,P,frwd,-5,-1.053310195962393,0.19922035289290108,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
37053,P,E,frwd,-10,-1.0278261854934818,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37054,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37055,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.701738900515206}"
37056,S1,P,frwd,-5,-1.014830207256915,0.19919991794030156,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
37057,P,E,frwd,-10,-0.7194783298454375,0.0,0.7194783298454375,0.14026083507728127,0.0,"{""frwd"": -9.999999999999998}"
37058,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37059,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.421217230360643}"
37060,S1,P,frwd,-5,-0.9046402941381085,0.1991794871794872,0.9046402941381085,0.04767985293094573,0.0,"{""frwd"": -18.999999999999996}"
37061,P,E,frwd,-10,-0.5036348308918065,0.0,0.5036348308918065,0.24818258455409675,0.0,"{""frwd"": -9.999999999999998}"
37062,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37063,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.924852061252448}"
37064,S1,P,frwd,-5,-0.7692296102374641,0.19915906060916833,0.7692296102374641,0.11538519488126797,0.0,"{""frwd"": -18.999999999999996}"
37065,P,E,frwd,-10,-0.35254438162426494,0.0,0.35254438162426494,0.32372780918786753,0.0,"{""frwd"": -9.999999999999998}"
37066,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37067,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.277396442876714}"
37068,S1,P,frwd,-5,-0.6336477102047763,0.19913863822805578,0.6336477102047763,0.18317614489761186,0.0,"{""frwd"": -18.999999999999996}"
37069,P,E,frwd,-10,-0.24678106713698503,0.0,0.24678106713698503,0.3766094664315075,0.0,"{""frwd"": -9.999999999999998}"
37070,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37071,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.5241775100137}"
37072,S1,P,frwd,-5,-0.5101842852703299,0.19911822003486102,0.5101842852703299,0.24490785736483506,0.0,"{""frwd"": -18.999999999999996}"
37073,P,E,frwd,-10,-0.1727467469958892,0.0,0.1727467469958892,0.4136266265020554,0.0,"{""frwd"": -9.999999999999998}"
37074,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37075,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.69692425700959}"
37076,S1,G,frwd,10,-0.4037706213781213,0.8009021939717039,0.4037706213781213,0.2981146893109393,0.0,"{""frwd"": 9.999999999999998}"
37077,G,G,frwd,10,12.209077277102876,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
37078,S,S1,,-1,12.209077277102876,0.0,0.0,0.0,0.0,"{""frwd"": -9.487846979906715}"
37079,S1,P,frwd,-5,3.013811429853092,0.1991799077396207,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
37080,P,E,frwd,-10,-3.7836459060279846,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37081,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37082,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -13.2714928859347}"
37083,S1,P,frwd,-5,1.0880836062696082,0.19915949159491597,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
37084,P,E,frwd,-10,-2.6485521342195892,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37085,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37086,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.920045020154289}"
37087,S1,P,frwd,-5,0.04654944814943729,0.19913907963513378,0.04654944814943729,0.5232747240747186,0.0,"{""frwd"": -18.999999999999996}"
37088,P,E,frwd,-10,-1.8539864939537125,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37089,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37090,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.774031514108003}"
37091,S1,P,frwd,-5,-0.4679917396628962,0.19911867185898746,0.4679917396628962,0.2660041301685519,0.0,"{""frwd"": -18.999999999999996}"
37092,P,E,frwd,-10,-1.2977905457675984,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
37093,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37094,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.0718220598756}"
37095,S1,P,frwd,-5,-0.6779976651212791,0.19909826826519106,0.6779976651212791,0.16100116743936044,0.0,"{""frwd"": -18.999999999999996}"
37096,P,E,frwd,-10,-0.9084533820373192,0.0,0.9084533820373192,0.04577330898134041,0.0,"{""frwd"": -9.999999999999998}"
37097,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37098,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.98027544191292}"
37099,S1,P,frwd,-5,-0.7198807787349718,0.19907786885245904,0.7198807787349718,0.1400596106325141,0.0,"{""frwd"": -18.999999999999996}"
37100,P,E,frwd,-10,-0.6359173674261235,0.0,0.6359173674261235,0.18204131628693826,0.0,"{""frwd"": -9.999999999999998}"
37101,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37102,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.616192809339044}"
37103,S1,P,frwd,-5,-0.6756142343195339,0.1990574736195062,0.6756142343195339,0.16219288284023303,0.0,"{""frwd"": -18.999999999999996}"
37104,P,E,frwd,-10,-0.44514215719828626,0.0,0.44514215719828626,0.27742892140085684,0.0,"{""frwd"": -9.999999999999998}"
37105,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37106,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.06133496653733}"
37107,S1,P,frwd,-5,-0.5931183464672116,0.19903708256504815,0.5931183464672116,0.2034408267663942,0.0,"{""frwd"": -18.999999999999996}"
37108,P,E,frwd,-10,-0.31159951003880015,0.0,0.31159951003880015,0.3442002449805999,0.0,"{""frwd"": -9.999999999999998}"
37109,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37110,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.37293447657613}"
37111,S1,P,frwd,-5,-0.4993147102375246,0.1990166956878009,0.4993147102375246,0.2503426448812377,0.0,"{""frwd"": -18.999999999999996}"
37112,P,E,frwd,-10,-0.2181196570271602,0.0,0.2181196570271602,0.3909401714864199,0.0,"{""frwd"": -9.999999999999998}"
37113,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37114,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.59105413360329}"
37115,S1,P,frwd,-5,-0.4084126045636001,0.1989963129864809,0.4084126045636001,0.29579369771819997,0.0,"{""frwd"": -18.999999999999996}"
37116,P,E,frwd,-10,-0.15268375991901237,0.0,0.15268375991901237,0.4236581200404938,0.0,"{""frwd"": -9.999999999999998}"
37117,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37118,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.7437378935223}"
37119,S1,P,frwd,-5,-0.3271134383726526,0.19897593445980544,0.3271134383726526,0.3364432808136737,0.0,"{""frwd"": -18.999999999999996}"
37120,P,E,frwd,-10,-0.10687863194330909,0.0,0.10687863194330909,0.4465606840283455,0.0,"{""frwd"": -9.999999999999998}"
37121,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37122,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.85061652546561}"
37123,S1,P,frwd,-5,-0.2578366374855506,0.19895556010649196,0.2578366374855506,0.37108168125722474,0.0,"{""frwd"": -18.999999999999996}"
37124,P,E,frwd,-10,-0.07481504236031604,0.0,0.07481504236031604,0.462592478819842,0.0,"{""frwd"": -9.999999999999998}"
37125,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37126,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.925431567825928}"
37127,S1,P,frwd,-5,-0.20068570767717198,0.1989351899252585,0.20068570767717198,0.399657146161414,0.0,"{""frwd"": -18.999999999999996}"
37128,P,E,frwd,-10,-0.05237052965222091,0.0,0.05237052965222091,0.47381473517388956,0.0,"{""frwd"": -9.999999999999998}"
37129,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37130,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.97780209747815}"
37131,S1,P,frwd,-5,-0.15462003838011923,0.19891482391482396,0.15462003838011923,0.42268998080994036,0.0,"{""frwd"": -18.999999999999996}"
37132,P,E,frwd,-10,-0.03665937075655421,0.0,0.03665937075655421,0.4816703146217229,0.0,"{""frwd"": -9.999999999999998}"
37133,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37134,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -22.014461468234703}"
37135,S1,P,frwd,-5,-0.11813205697035228,0.19889446207390726,0.11813205697035228,0.44093397151482383,0.0,"{""frwd"": -18.999999999999996}"
37136,P,E,frwd,-10,-0.025661559529588374,0.0,0.025661559529588374,0.4871692202352058,0.0,"{""frwd"": -9.999999999999998}"
37137,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
37138,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -22.04012302776429}"
37139,S1,G,frwd,10,-0.08962106095223525,0.8011258955987718,0.08962106095223525,0.4551894695238824,0.0,"{""frwd"": 9.999999999999998}"
37140,G,G,frwd,10,12.312036908329288,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
37141,S,S1,,-1,12.312036908329288,0.0,0.0,0.0,0.0,"{""frwd"": -9.728086119435003}"
37142,S1,G,frwd,10,3.2615152225823434,0.8010439054344489,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
37143,G,G,frwd,10,8.618425835830502,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
