step,state,next_state,action,reward,td_error,suddenness,goal_relevance,conduciveness,power,q_values_json
32966,P,E,frwd,-10.0,-0.6217331630833438,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
32967,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
32968,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.649289286138863}"
32969,S1,P,frwd,-5.0,-0.6158279916186359,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
32970,P,E,frwd,-10.0,-0.43521321415834036,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
32971,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
32972,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.084502500297205}"
32973,S1,G,frwd,10.0,-0.5485871619557968,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
32974,G,G,frwd,10.0,12.025350750089162,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
32975,S,S1,,-1.0,12.025350750089162,0.0,0.0,0.0,0.0,"{""frwd"": -9.059151750208043}"
32976,S1,P,frwd,-5.0,2.8628336891550163,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
32977,P,E,frwd,-10.0,-3.912254474937586,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
32978,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
32979,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -12.971406225145628}"
32980,S1,P,frwd,-5.0,0.9476748741753638,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
32981,P,E,frwd,-10.0,-2.7385781324563108,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
32982,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
32983,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.70998435760194}"
32984,S1,G,frwd,10.0,-0.07604368384044964,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
32985,G,G,frwd,10.0,10.412995307280582,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
32986,S,S1,,-1.0,10.412995307280582,0.0,0.0,0.0,0.0,"{""frwd"": -5.296989050321358}"
32987,S1,G,frwd,10.0,2.7582781542774417,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
32988,G,G,frwd,10.0,7.289096715096407,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
32989,S,S1,,-1.0,7.289096715096407,0.0,0.0,0.0,0.0,"{""frwd"": 1.992107664775049}"
32990,S1,G,frwd,10.0,3.8988508210702397,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
32991,G,G,frwd,10.0,5.102367700567485,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
32992,S,S1,,-1.0,5.102367700567485,0.0,0.0,0.0,0.0,"{""frwd"": 7.094475365342534}"
32993,S1,P,frwd,-5.0,4.106834853902388,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
32994,P,E,frwd,-10.0,-8.75834260960276,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
32995,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
32996,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -1.663867244260226}"
32997,S1,P,frwd,-5.0,0.5100318931389269,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
32998,P,E,frwd,-10.0,-6.130839826721931,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
32999,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33000,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -7.794707070982157}"
33001,S1,P,frwd,-5.0,-1.2983044280176725,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33002,P,E,frwd,-10.0,-4.291587878705353,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33003,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33004,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -12.08629494968751}"
33005,S1,P,frwd,-5.0,-2.067541826862816,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33006,P,E,frwd,-10.0,-3.0041115150937463,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33007,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33008,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.090406464781257}"
33009,S1,P,frwd,-5.0,-2.258389387879283,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33010,P,E,frwd,-10.0,-2.1028780605656223,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33011,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33012,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.19328452534688}"
33013,S1,P,frwd,-5.0,-2.148649647868216,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33014,P,E,frwd,-10.0,-1.4720146423959355,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33015,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33016,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.665299167742816}"
33017,S1,P,frwd,-5.0,-1.9014987069546543,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33018,P,E,frwd,-10.0,-1.0304102496771546,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33019,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33020,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.69570941741997}"
33021,S1,P,frwd,-5.0,-1.6092598622810892,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33022,P,E,frwd,-10.0,-0.7212871747740085,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33023,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33024,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.41699659219398}"
33025,S1,P,frwd,-5.0,-1.3212294407857448,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33026,P,E,frwd,-10.0,-0.5049010223418058,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33027,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33028,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.921897614535784}"
33029,S1,P,frwd,-5.0,-1.0611838845823083,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33030,P,E,frwd,-10.0,-0.35343071563926426,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33031,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33032,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.275328330175046}"
33033,S1,P,frwd,-5.0,-0.8382550124302167,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33034,P,E,frwd,-10.0,-0.24740150094748542,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33035,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33036,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.522729831122533}"
33037,S1,P,frwd,-5.0,-0.6535769139569734,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33038,P,E,frwd,-10.0,-0.17318105066323958,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33039,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33040,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.69591088178577}"
33041,S1,G,frwd,10.0,-0.5042627234489544,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
33042,G,G,frwd,10.0,12.208773264535731,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
33043,S,S1,,-1.0,12.208773264535731,0.0,0.0,0.0,0.0,"{""frwd"": -9.48713761725004}"
33044,S1,P,frwd,-5.0,2.943384875010379,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33045,P,E,frwd,-10.0,-3.783858714824987,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33046,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33047,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -13.270996332075027}"
33048,S1,P,frwd,-5.0,1.038727559504518,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33049,P,E,frwd,-10.0,-2.648701100377491,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33050,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33051,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.91969743245252}"
33052,S1,P,frwd,-5.0,0.011959994551239106,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33053,P,E,frwd,-10.0,-1.8540907702642435,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33054,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33055,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.773788202716762}"
33056,S1,P,frwd,-5.0,-0.49223251178547806,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33057,P,E,frwd,-10.0,-1.2978635391849707,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33058,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33059,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.071651741901732}"
33060,S1,P,frwd,-5.0,-0.6949859138297766,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33061,P,E,frwd,-10.0,-0.9085044774294797,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33062,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33063,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.980156219331214}"
33064,S1,P,frwd,-5.0,-0.7317863485868035,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33065,P,E,frwd,-10.0,-0.6359531342006353,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33066,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33067,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.616109353531847}"
33068,S1,P,frwd,-5.0,-0.6839577902449331,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33069,P,E,frwd,-10.0,-0.4451671939404452,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33070,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33071,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.061276547472293}"
33072,S1,P,frwd,-5.0,-0.5989655955353733,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33073,P,E,frwd,-10.0,-0.3116170357583115,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33074,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33075,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.372893583230603}"
33076,S1,G,frwd,10.0,-0.5034125165295059,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
33077,G,G,frwd,10.0,12.111868074969182,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
33078,S,S1,,-1.0,12.111868074969182,0.0,0.0,0.0,0.0,"{""frwd"": -9.26102550826142}"
33079,S1,P,frwd,-5.0,2.917815618671025,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33080,P,E,frwd,-10.0,-3.851692347521573,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33081,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33082,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -13.112717855782993}"
33083,S1,P,frwd,-5.0,1.002513999238893,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33084,P,E,frwd,-10.0,-2.6961846432651013,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33085,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33086,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.808902499048095}"
33087,S1,G,frwd,10.0,-0.026210054214352317,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
33088,G,G,frwd,10.0,10.442670749714429,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
33089,S,S1,,-1.0,10.442670749714429,0.0,0.0,0.0,0.0,"{""frwd"": -5.366231749333666}"
33090,S1,P,frwd,-5.0,2.801174064472849,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33091,P,E,frwd,-10.0,-5.020130475199899,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33092,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33093,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -10.386362224533565}"
33094,S1,P,frwd,-5.0,0.6053866168270213,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33095,P,E,frwd,-10.0,-3.51409133263993,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33096,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33097,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -13.900453557173496}"
33098,S1,P,frwd,-5.0,-0.5250340280338658,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33099,P,E,frwd,-10.0,-2.459863932847951,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33100,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33101,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -16.360317490021448}"
33102,S1,P,frwd,-5.0,-1.0316870814926529,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33103,P,E,frwd,-10.0,-1.721904752993565,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33104,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33105,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.082222243015014}"
33106,S1,P,frwd,-5.0,-1.1870952403531199,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33107,P,E,frwd,-10.0,-1.2053333270954951,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33108,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33109,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.28755557011051}"
33110,S1,P,frwd,-5.0,-1.1564066665629678,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33111,P,E,frwd,-10.0,-0.8437333289668466,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33112,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33113,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.131288899077354}"
33114,S1,P,frwd,-5.0,-1.0372926654151267,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33115,P,E,frwd,-10.0,-0.590613330276793,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33116,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33117,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.721902229354146}"
33118,S1,P,frwd,-5.0,-0.8855704649653212,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33119,P,E,frwd,-10.0,-0.4134293311937554,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33120,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33121,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.1353315605479}"
33122,S1,P,frwd,-5.0,-0.7315252448980384,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33123,P,E,frwd,-10.0,-0.28940053183562925,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33124,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33125,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.42473209238353}"
33126,S1,P,frwd,-5.0,-0.5902058150242464,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33127,P,E,frwd,-10.0,-0.20258037228494066,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33128,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33129,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.62731246466847}"
33130,S1,P,frwd,-5.0,-0.46784077103390725,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33131,P,E,frwd,-10.0,-0.14180626059945814,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33132,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33133,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.76911872526793}"
33134,S1,P,frwd,-5.0,-0.36577623008559035,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33135,P,E,frwd,-10.0,-0.09926438241962039,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33136,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33137,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.86838310768755}"
33138,S1,G,frwd,10.0,-0.28284474431321055,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
33139,G,G,frwd,10.0,12.260514932306265,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
33140,S,S1,,-1.0,12.260514932306265,0.0,0.0,0.0,0.0,"{""frwd"": -9.607868175381284}"
33141,S1,P,frwd,-5.0,3.1123477107034443,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33142,P,E,frwd,-10.0,-3.7476395473856137,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33143,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33144,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -13.355507722766898}"
33145,S1,P,frwd,-5.0,1.166780719698296,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33146,P,E,frwd,-10.0,-2.62334768316993,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33147,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33148,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.978855405936828}"
33149,S1,P,frwd,-5.0,0.10844262933292582,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33150,P,E,frwd,-10.0,-1.8363433782189507,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33151,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33152,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.81519878415578}"
33153,S1,G,frwd,10.0,-0.41990287158606915,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
33154,G,G,frwd,10.0,11.044559635246735,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
33155,S,S1,,-1.0,11.044559635246735,0.0,0.0,0.0,0.0,"{""frwd"": -6.770639148909044}"
33156,S1,P,frwd,-5.0,2.6880990914063703,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33157,P,E,frwd,-10.0,-4.5988082553272855,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33158,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33159,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -11.369447404236329}"
33160,S1,P,frwd,-5.0,0.6399911350460924,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33161,P,E,frwd,-10.0,-3.2191657787291006,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33162,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33163,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -14.58861318296543}"
33164,S1,P,frwd,-5.0,-0.4211809657245924,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33165,P,E,frwd,-10.0,-2.25341604511037,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33166,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33167,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -16.842029228075802}"
33168,S1,G,frwd,10.0,-0.9032490081870154,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
33169,G,G,frwd,10.0,10.752608768422741,0.0,0.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
33170,S,S1,,-1.0,10.752608768422741,0.0,0.0,0.0,0.0,"{""frwd"": -6.089420459653061}"
33171,S1,P,frwd,-5.0,2.27093006174323,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33172,P,E,frwd,-10.0,-4.803173862104082,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33173,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33174,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -10.892594321757143}"
33175,S1,P,frwd,-5.0,0.29279410045215853,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33176,P,E,frwd,-10.0,-3.3622217034728563,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33177,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33178,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -14.25481602523}"
33179,S1,P,frwd,-5.0,-0.7028439896211605,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33180,P,E,frwd,-10.0,-2.3535551924309996,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33181,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33182,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -16.608371217661}"
33183,S1,P,frwd,-5.0,-1.1274506946911822,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33184,P,E,frwd,-10.0,-1.6474886347016997,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33185,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33186,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.255859852362697}"
33187,S1,P,frwd,-5.0,-1.2340374176532862,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
33188,P,E,frwd,-10.0,-1.1532420442911901,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33189,E,E,frwd,-10.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
33190,S,S1,,-1.0,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.409101896653887}"
33191,S1,P,frwd,-5.0,-1.1752015443159216,0.0,0.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
