step,state,next_state,action,reward,td_error,suddenness,goal_relevance,conduciveness,power,q_values_json
9675,S1,P,frwd,-5,-0.3437327756823504,0.1992141453831041,0.3437327756823504,0.3281336121588248,0.0,"{""frwd"": -18.999999999999996}"
9676,P,E,frwd,-10,-4.816167839325835,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9677,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9678,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -10.86227504157305}"
9679,S1,P,frwd,-5,-1.5409782595956205,0.19913589945011778,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
9680,P,E,frwd,-10,-3.3713174875280845,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9681,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9682,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -14.233592529101134}"
9683,S1,G,frwd,10,-1.9889405033495173,0.800942285041225,1.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
9684,G,G,frwd,10,9.970077758730339,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
9685,S,S1,,-1,9.970077758730339,0.0,0.0,0.0,0.0,"{""frwd"": -4.263514770370795}"
9686,S1,P,frwd,-5,1.299662642512529,0.19937205651491363,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
9687,P,E,frwd,-10,-5.350945568888761,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9688,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9689,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -9.614460339259557}"
9690,S1,P,frwd,-5,-0.5349914538411951,0.19929384072185174,0.5349914538411951,0.23250427307940247,0.0,"{""frwd"": -18.999999999999996}"
9691,P,E,frwd,-10,-3.7456618982221324,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9692,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9693,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -13.36012223748169}"
9694,S1,P,frwd,-5,-1.3858227302088129,0.1992156862745098,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
9695,P,E,frwd,-10,-2.621963328755492,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9696,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9697,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.982085566237181}"
9698,S1,P,frwd,-5,-1.6780060099101515,0.19913759310074486,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
9699,P,E,frwd,-10,-1.835374330128845,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9700,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9701,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.817459896366024}"
9702,S1,P,frwd,-5,-1.670155276071894,0.19905956112852663,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
9703,P,E,frwd,-10,-1.284762031090192,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9704,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9705,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.102221927456217}"
9706,S1,P,frwd,-5,-1.5159944416446776,0.1989815902859381,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
9707,P,E,frwd,-10,-0.8993334217631342,0.0,0.8993334217631342,0.05033328911843288,0.0,"{""frwd"": -9.999999999999998}"
9708,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9709,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.001555349219352}"
9710,S1,P,frwd,-5,-1.3040161330273212,0.19890368050117457,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
9711,P,E,frwd,-10,-0.6295333952341938,0.0,0.6295333952341938,0.1852333023829031,0.0,"{""frwd"": -9.999999999999998}"
9712,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9713,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.631088744453546}"
9714,S1,P,frwd,-5,-1.0827853098323568,0.19882583170254398,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
9715,P,E,frwd,-10,-0.4406733766639355,0.0,0.4406733766639355,0.27966331166803227,0.0,"{""frwd"": -9.999999999999998}"
9716,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9717,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.07176212111748}"
9718,S1,P,frwd,-5,-0.8769315285819121,0.19874804381846634,0.8769315285819121,0.06153423570904393,0.0,"{""frwd"": -18.999999999999996}"
9719,P,E,frwd,-10,-0.3084713636647553,0.0,0.3084713636647553,0.3457643181676223,0.0,"{""frwd"": -9.999999999999998}"
9720,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9721,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.380233484782234}"
9722,S1,P,frwd,-5,-0.6971393381968208,0.1986703167774736,0.6971393381968208,0.15143033090158958,0.0,"{""frwd"": -18.999999999999996}"
9723,P,E,frwd,-10,-0.21592995456532904,0.0,0.21592995456532904,0.3920350227173355,0.0,"{""frwd"": -9.999999999999998}"
9724,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9725,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.596163439347563}"
9726,S1,P,frwd,-5,-0.5462986244704148,0.1985926505082095,0.5462986244704148,0.2268506877647926,0.0,"{""frwd"": -18.999999999999996}"
9727,P,E,frwd,-10,-0.15115096819573032,0.0,0.15115096819573032,0.4244245159021348,0.0,"{""frwd"": -9.999999999999998}"
9728,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9729,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.747314407543293}"
9730,S1,P,frwd,-5,-0.4232197985421372,0.1985150449394295,0.4232197985421372,0.2883901007289314,0.0,"{""frwd"": -18.999999999999996}"
9731,P,E,frwd,-10,-0.10580567773701155,0.0,0.10580567773701155,0.4470971611314942,0.0,"{""frwd"": -9.999999999999998}"
9732,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9733,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.853120085280302}"
9734,S1,P,frwd,-5,-0.32482139196848825,0.19843750000000004,0.32482139196848825,0.3375893040157559,0.0,"{""frwd"": -18.999999999999996}"
9735,P,E,frwd,-10,-0.07406397441590862,0.0,0.07406397441590862,0.4629680127920457,0.0,"{""frwd"": -9.999999999999998}"
9736,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9737,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.92718405969621}"
9738,S1,G,frwd,10,-0.2473722474702363,0.8016399843811011,0.2473722474702363,0.37631387626488183,0.0,"{""frwd"": 9.999999999999998}"
9739,G,G,frwd,10,12.278155217908862,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
9740,S,S1,,-1,12.278155217908862,0.0,0.0,0.0,0.0,"{""frwd"": -9.649028841787347}"
9741,S1,P,frwd,-5,3.1419413356062265,0.19867291178766588,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
9742,P,E,frwd,-10,-3.735291347463795,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9743,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9744,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -13.384320189251142}"
9745,S1,P,frwd,-5,1.1908302711091339,0.19859539602028875,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
9746,P,E,frwd,-10,-2.6147039432246566,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9747,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9748,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.999024132475798}"
9749,S1,P,frwd,-5,0.12761112510573724,0.19851794071762874,0.12761112510573724,0.5638055625528686,0.0,"{""frwd"": -18.999999999999996}"
9750,P,E,frwd,-10,-1.8302927602572598,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9751,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9752,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.829316892733058}"
9753,S1,G,frwd,10,-0.40485125769544456,0.8015594541910331,0.40485125769544456,0.2975743711522777,0.0,"{""frwd"": 9.999999999999998}"
9754,G,G,frwd,10,11.048795067819919,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
9755,S,S1,,-1,11.048795067819919,0.0,0.0,0.0,0.0,"{""frwd"": -6.780521824913139}"
9756,S1,P,frwd,-5,2.6997787879245676,0.19875292283710055,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
9757,P,E,frwd,-10,-4.595843452526058,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9758,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9759,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -11.376365277439197}"
9760,S1,P,frwd,-5,0.6489674193651617,0.19867549668874174,0.6489674193651617,0.8244837096825808,0.0,"{""frwd"": -18.999999999999996}"
9761,P,E,frwd,-10,-3.21709041676824,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9762,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9763,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -14.593455694207437}"
9764,S1,P,frwd,-5,-0.4143372189718118,0.19859813084112155,0.4143372189718118,0.2928313905140941,0.0,"{""frwd"": -18.999999999999996}"
9765,P,E,frwd,-10,-2.251963291737768,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9766,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9767,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -16.845418985945205}"
9768,S1,P,frwd,-5,-0.8980661420494659,0.19852082522382253,0.8980661420494659,0.050966928975267056,0.0,"{""frwd"": -18.999999999999996}"
9769,P,E,frwd,-10,-1.5763743042164378,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9770,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9771,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.42179329016164}"
9772,S1,P,frwd,-5,-1.0542673615730638,0.19844357976653693,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
9773,P,E,frwd,-10,-1.103462012951507,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9774,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9775,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.52525530311315}"
9776,S1,G,frwd,10,-1.0359218965980523,0.8016336056009334,1.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
9777,G,G,frwd,10,11.557576590933945,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
9778,S,S1,,-1,11.557576590933945,0.0,0.0,0.0,0.0,"{""frwd"": -7.967678712179204}"
9779,S1,P,frwd,-5,2.3954003519335285,0.19867807153965789,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
9780,P,E,frwd,-10,-4.239696386346238,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9781,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9782,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -12.207375098525443}"
9783,S1,P,frwd,-5,0.5320622220399854,0.19860085503303537,0.5320622220399854,0.7660311110199927,0.0,"{""frwd"": -18.999999999999996}"
9784,P,E,frwd,-10,-2.9677874704423663,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9785,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9786,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.17516256896781}"
9787,S1,P,frwd,-5,-0.4288590615914497,0.19852369852369856,0.4288590615914497,0.28557046920427515,0.0,"{""frwd"": -18.999999999999996}"
9788,P,E,frwd,-10,-2.077451229309656,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9789,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9790,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.252613798277466}"
9791,S1,P,frwd,-5,-0.8611131750276219,0.19844660194174757,0.8611131750276219,0.06944341248618907,0.0,"{""frwd"": -18.999999999999996}"
9792,P,E,frwd,-10,-1.4542158605167597,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9793,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9794,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.706829658794227}"
9795,S1,P,frwd,-5,-0.9954175048588609,0.19836956521739135,0.9954175048588609,0.0022912475705695323,0.0,"{""frwd"": -18.999999999999996}"
9796,P,E,frwd,-10,-1.0179511023617311,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9797,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9798,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.72478076115596}"
9799,S1,P,frwd,-5,-0.9716390510388698,0.19829258828094687,0.9716390510388698,0.014180474480565086,0.0,"{""frwd"": -18.999999999999996}"
9800,P,E,frwd,-10,-0.7125657716532118,0.0,0.7125657716532118,0.1437171141733941,0.0,"{""frwd"": -9.999999999999998}"
9801,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9802,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.43734653280917}"
9803,S1,G,frwd,10,-0.8725400940735752,0.8017843289371606,0.8725400940735752,0.06372995296321238,0.0,"{""frwd"": 9.999999999999998}"
9804,G,G,frwd,10,11.831203959842751,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
9805,S,S1,,-1,11.831203959842751,0.0,0.0,0.0,0.0,"{""frwd"": -8.606142572966418}"
9806,S1,P,frwd,-5,2.5836470033060395,0.19852656068243502,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
9807,P,E,frwd,-10,-4.048157228110074,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9808,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9809,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -12.65429980107649}"
9810,S1,G,frwd,10,0.7155504507245084,0.8015503875968992,0.7155504507245084,0.8577752253622541,0.0,"{""frwd"": 9.999999999999998}"
9811,G,G,frwd,10,9.496289940322947,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
9812,S,S1,,-1,9.496289940322947,0.0,0.0,0.0,0.0,"{""frwd"": -3.158009860753543}"
9813,S1,P,frwd,-5,3.0648835993943515,0.19876017047655947,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
9814,P,E,frwd,-10,-5.682597041773937,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9815,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9816,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -8.84060690252748}"
9817,S1,P,frwd,-5,0.6111173182970836,0.1986831913245546,0.6111173182970836,0.8055586591485417,0.0,"{""frwd"": -18.999999999999996}"
9818,P,E,frwd,-10,-3.9778179292417555,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9819,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9820,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -12.818424831769235}"
9821,S1,P,frwd,-5,-0.6462287180873156,0.19860627177700352,0.6462287180873156,0.17688564095634218,0.0,"{""frwd"": -18.999999999999996}"
9822,P,E,frwd,-10,-2.784472550469229,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9823,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9824,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -15.602897382238464}"
9825,S1,P,frwd,-5,-1.2041676912878125,0.19852941176470584,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
9826,P,E,frwd,-10,-1.9491307853284603,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9827,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9828,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.552028167566924}"
9829,S1,P,frwd,-5,-1.3691826959401525,0.19845261121856872,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
9830,P,E,frwd,-10,-1.3643915497299222,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9831,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9832,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.916419717296847}"
9833,S1,G,frwd,10,-1.326813605585187,0.8016241299303944,1.0,0.0,0.0,"{""frwd"": 9.999999999999998}"
9834,G,G,frwd,10,11.374925915189054,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
9835,S,S1,,-1,11.374925915189054,0.0,0.0,0.0,0.0,"{""frwd"": -7.541493802107793}"
9836,S1,P,frwd,-5,2.1424604731914143,0.19868573637417863,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
9837,P,E,frwd,-10,-4.367551859367661,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9838,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9839,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -11.909045661475453}"
9840,S1,P,frwd,-5,0.3204833292047214,0.1986089644513137,0.3204833292047214,0.6602416646023607,0.0,"{""frwd"": -18.999999999999996}"
9841,P,E,frwd,-10,-3.0572863015573635,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9842,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9843,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -14.966331963032816}"
9844,S1,P,frwd,-5,-0.6011289709771829,0.19853225183468526,0.6011289709771829,0.19943551451140856,0.0,"{""frwd"": -18.999999999999996}"
9845,P,E,frwd,-10,-2.1401004110901543,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9846,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9847,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -17.10643237412297}"
9848,S1,P,frwd,-5,-0.9986173906783704,0.19845559845559846,0.9986173906783704,0.0006913046608147955,0.0,"{""frwd"": -18.999999999999996}"
9849,P,E,frwd,-10,-1.498070287763108,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9850,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9851,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -18.60450266188608}"
9852,S1,P,frwd,-5,-1.1035111511708984,0.19837900424546506,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
9853,P,E,frwd,-10,-1.0486492014341753,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9854,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9855,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -19.653151863320254}"
9856,S1,P,frwd,-5,-1.0555930902068558,0.19830246913580252,1.0,0.0,0.0,"{""frwd"": -18.999999999999996}"
9857,P,E,frwd,-10,-0.7340544410039233,0.0,0.7340544410039233,0.13297277949803837,0.0,"{""frwd"": -9.999999999999998}"
9858,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9859,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.387206304324177}"
9860,S1,P,frwd,-5,-0.9371098622158573,0.19822599305823374,0.9371098622158573,0.031445068892071326,0.0,"{""frwd"": -18.999999999999996}"
9861,P,E,frwd,-10,-0.5138381087027462,0.0,0.5138381087027462,0.24308094564862692,0.0,"{""frwd"": -9.999999999999998}"
9862,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9863,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -20.901044413026924}"
9864,S1,P,frwd,-5,-0.7947131929008414,0.19814957594448723,0.7947131929008414,0.10264340354957929,0.0,"{""frwd"": -18.999999999999996}"
9865,P,E,frwd,-10,-0.3596866760919223,0.0,0.3596866760919223,0.32015666195403886,0.0,"{""frwd"": -9.999999999999998}"
9866,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9867,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.260731089118845}"
9868,S1,P,frwd,-5,-0.653414637575408,0.19807321772639697,0.653414637575408,0.17329268121229602,0.0,"{""frwd"": -18.999999999999996}"
9869,P,E,frwd,-10,-0.2517806732643457,0.0,0.2517806732643457,0.37410966336782714,0.0,"{""frwd"": -9.999999999999998}"
9870,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9871,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.51251176238319}"
9872,S1,P,frwd,-5,-0.5253710280841591,0.19799691833590138,0.5253710280841591,0.23731448595792043,0.0,"{""frwd"": -18.999999999999996}"
9873,P,E,frwd,-10,-0.176246471285042,0.0,0.176246471285042,0.411876764357479,0.0,"{""frwd"": -9.999999999999998}"
9874,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9875,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.68875823366823}"
9876,S1,P,frwd,-5,-0.41534626690587256,0.1979206777050443,0.41534626690587256,0.29232686654706375,0.0,"{""frwd"": -18.999999999999996}"
9877,P,E,frwd,-10,-0.12337252989952993,0.0,0.12337252989952993,0.438313735050235,0.0,"{""frwd"": -9.999999999999998}"
9878,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
9879,S,S1,,-1,-1.0658141036401502e-15,0.0,0.0,0.0,0.0,"{""frwd"": -21.81213076356776}"
9880,S1,G,frwd,10,-0.3240529699069839,0.8021555042340262,0.3240529699069839,0.3379735150465081,0.0,"{""frwd"": 9.999999999999998}"
9881,G,G,frwd,10,12.243639229070329,0.0,1.0,1.0,0.0,"{""frwd"": 9.999999999999998}"
9882,S,S1,,-1,12.243639229070329,0.0,0.0,0.0,0.0,"{""frwd"": -9.568491534497433}"
9883,S1,P,frwd,-5,3.0789455129140997,0.19815313582146976,1.0,1.0,0.0,"{""frwd"": -18.999999999999996}"
9884,P,E,frwd,-10,-3.7594525396507694,0.0,1.0,0.0,0.0,"{""frwd"": -9.999999999999998}"
9885,E,E,frwd,-10,-1.0658141036401502e-15,0.0,1.0658141036401502e-15,0.49999999999999944,0.0,"{""frwd"": -9.999999999999998}"
